El Banco,Colombia,ELB,SKBC,3985,9.04554,-73.9749
Salinas,Ecuador,SNC,SESA,7995,-2.20499,-80.988899
Tabatinga,Brazil,TBT,SBTT,7054,-4.255670071,-69.93579865
Portoviejo,Ecuador,PVO,SEPV,7451,-1.041650057,-80.47219849
Porto Velho,Brazil,PVH,SBPV,7874,-8.709289551,-63.90230179
Chaiten,Chile,WCH,SCTN,4670,-42.93280029,-72.69909668
Cuenca,Ecuador,CUE,SECU,6234,-2.88947,-78.984398
Taltal,Chile,TTC,SCTT,3920,-25.56430054,-70.37590027
Bucaramanga,Colombia,BGA,SKBG,7381,7.1265,-73.1848
Bahía Solano,Colombia,BSC,SKBS,3973,6.20292,-77.3947
Guayaquil,Ecuador,GYE,SEGU,9154,-2.15741992,-79.88359833
Ayolas,Paraguay,AYO,SGAY,6070,-27.370554,-56.854064
Armenia,Colombia,AXM,SKAR,7045,4.45278,-75.7664
Cartagena,Colombia,CTG,SKCG,8530,10.4424,-75.513
Santa Rosa,Ecuador,ETR,SERO,8625,-3.441986,-79.996957
Puerto Asís,Colombia,PUU,SKAS,5331,0.505228,-76.5008
Valdivia,Chile,ZAL,SCVD,6870,-39.65000153,-73.08609772
Balmaceda,Chile,BBA,SCBA,8205,-45.91609955,-71.6894989
Talca,Chile,TLX,SCTL,3660,-35.37779999,-71.60169983
Tarapoa,Ecuador,TPC,SETR,5151,-0.122956,-76.33779907
Machala,Ecuador,MCH,SEMH,5493,-3.2689,-79.961601
Ambato,Ecuador,ATF,SEAM,6316,-1.212069988,-78.57460022
Bogota,Colombia,BOG,SKBO,12467,4.70159,-74.1469
Ciudad del Este,Paraguay,AGT,SGES,11154,-25.454516,-54.842682
Puerto Williams,Chile,WPU,SCGZ,4724,-54.93109894,-67.626297
Coca,Ecuador,OCC,SECO,6760,-0.462886006,-76.98680115
Cali,Colombia,CLO,SKCL,9842,3.54322,-76.3816
Manta,Ecuador,MEC,SEMT,9383,-0.946078002,-80.67880249
Mariscal Estigarribia,Paraguay,ESG,SGME,11483,-22.04999924,-60.61999893
Tulcán,Ecuador,TUA,SETU,8071,0.809505999,-77.70809937
Cúcuta,Colombia,CUC,SKCC,7700,7.92757,-72.5115
Bauru Arealya,Brazil,JTC,SJTC,6890,-22.16685914,-49.05028667
Macas,Ecuador,XMS,SEMC,8202,-2.299170017,-78.1207962
Barranquilla,Colombia,BAQ,SKBQ,9842,10.8896,-74.7808
Stanley,Falkland Islands,PSY,SFAL,3013,-51.68569946,-57.77759933
Quito,Ecuador,UIO,SEQM,13445,-0.129166667,-78.3575
Asunción,Paraguay,ASU,SGAS,10997,-25.23999977,-57.52000046
Buenaventura,Colombia,BUN,SKBU,3945,3.81963,-76.9898
Pilar,Paraguay,PIL,SGPI,4920,-26.881224,-58.318026
Chañaral,Chile,CNR,SCRA,3985,-26.33250046,-70.6072998
Coveñas,Colombia,CVE,SKCV,4396,9.40092,-75.6913
Girardot,Colombia,GIR,SKGI,5249,4.27624,-74.7967
Cartago,Colombia,CRC,SKGO,7218,4.75818,-75.9557
Corozal,Colombia,CZU,SKCZ,4930,9.33274,-75.2856
Leticia,Colombia,LET,SKLT,6168,-4.19355,-69.9432
Guapi,Colombia,GPI,SKGP,4256,2.57013,-77.8986
Caucasia,Colombia,CAQ,SKCU,3794,7.96847,-75.1985
Barrancabermeja,Colombia,EJA,SKEJ,5905,7.02433,-73.8068
Montería,Colombia,MTR,SKMR,6285,8.82374,-75.8258
Ibagué,Colombia,IBE,SKIB,5905,4.42161,-75.1333
El Bagre,Colombia,EBG,SKEB,4310,7.59647,-74.8089
La Mina-Maicao,Colombia,MCJ,SKLM,4876,11.2325,-72.4901
Florencia,Colombia,FLA,SKFL,4921,1.58919,-75.5644
Tumaco,Colombia,TCO,SKCO,5249,1.81442,-78.7492
Carepa,Colombia,APO,SKLC,7153,7.81196,-76.7164
Pitalito,Colombia,PTX,SKPI,4912,1.85777,-76.0857
Medellín E. Olaya,Colombia,EOH,SKMD,8202,6.220549,-75.590582
Magangué,Colombia,MGN,SKMG,4921,9.28474,-74.8461
Pereira,Colombia,PEI,SKPE,6627,4.81267,-75.7395
Santa Marta,Colombia,SMR,SKSM,5577,11.1196,-74.2306
Puerto Inírida,Colombia,PDA,SKPD,5910,3.85353,-67.9062
Ocaña,Colombia,OCV,SKOC,3937,8.31506,-73.3583
Villavicencio,Colombia,VVC,SKVV,5616,4.16787,-73.6138
Puerto Suárez,Bolivia,PSZ,SLPS,6562,-18.975301,-57.820599
Medellín J.M. Cordova,Colombia,MDE,SKRG,11483,6.16454,-75.4231
San Vicente Del Caguán,Colombia,SVI,SKSV,4921,2.15217,-74.7663
Bermejo,Bolivia,BJO,SLBJ,4921,-22.77330017,-64.31289673
Potosí,Bolivia,POI,SLPO,9130,-19.54310036,-65.72370148
Maracay,Venezuela,MYC,SVBS,6846,10.24997807,-67.64942169
Caicara De Orinoco,Venezuela,CXA,SVCD,4920,7.625510216,-66.16280365
Salto,Uruguay,STY,SUSO,5210,-31.43849945,-57.98529816
Sucre,Bolivia,SRE,SLSU,9300,-19.00709915,-65.28869629
Valledupar,Colombia,VUP,SKVP,6890,10.435,-73.2495
San Andrés,Colombia,ADZ,SKSP,7808,12.5836,-81.7112
Chachapoyas,Perú,CHH,SPPY,6496,-6.201809883,-77.85610199
Chimbote,Perú,CHM,SPEO,5905,-9.149609566,-78.52380371
Ponta Grossa,Brazil,PGZ,SSZW,4692,-25.1847,-50.1441
Nazca,Perú,NZC,SPZA,3355,-14.85400009,-74.96150208
Puerto Maldonado,Perú,PEM,SPTU,11482,-12.61359978,-69.22859955
Providencia,Colombia,PVA,SKPV,3832,13.3569,-81.3583
Quibdó,Colombia,UIB,SKUI,4593,5.69076,-76.6412
Isla Margarita,Venezuela,PMV,SVMG,10499,10.91260338,-63.96659851
Pisco,Perú,PIO,SPSO,9908,-13.74489975,-76.22029877
Cajamarca,Perú,CJA,SPJR,8201,-7.139180183,-78.48940277
Anaco,Venezuela,AAO,SVAN,4134,9.430225372,-64.47072601
Talara,Perú,TYL,SPYL,8038,-4.576640129,-81.25409698
Pasto,Colombia,PSO,SKPS,7585,1.39625,-77.2915
Tarapoto,Perú,TPP,SPST,8530,-6.508739948,-76.37319946
Villamontes,Bolivia,VLM,SLVM,4918,-21.25519943,-63.4056015
Tame,Colombia,TME,SKTM,6561,6.45108,-71.7603
Trujillo,Perú,TRU,SPRU,9920,-8.081410408,-79.1088028
Mariquita,Colombia,MQU,SKQU,5905,5.21256,-74.8836
Yacuíba,Bolivia,BYC,SLYA,6890,-21.96089935,-63.65169907
Juliaca,Perú,JUL,SPJL,13779,-15.46710014,-70.15820313
Ciudad Bolivar,Venezuela,CBL,SVCB,5527,8.122160912,-63.53695679
Ilo,Perú,ILQ,SPLO,8202,-17.69499969,-71.34400177
Cayenne / Rochambeau,French Guiana,CAY,SOCA,10486,4.819809914,-52.36040115
Neiva,Colombia,NVA,SKNV,5880,2.95015,-75.294
Anta,Perú,ATA,SPHZ,10007,-9.347439766,-77.5983963
Mitú,Colombia,MVP,SKMU,5889,1.25366,-70.2339
Carora,Venezuela,VCR,SVCO,4860,10.17560291,-70.06521606
Barquisimeto,Venezuela,BRM,SVBM,9350,10.04274654,-69.35861969
Saint-Georges-de-l'Oyapock Airport,French Guiana,OYP,SOOG,3937,3.897599936,-51.80410004
Yurimaguas,Perú,YMS,SPMS,5912,-5.893770218,-76.11820221
Barinas,Venezuela,BNS,SVBI,6560,8.615,-70.21416667
Chiclayo,Perú,CIX,SPHI,8266,-6.787479877,-79.82810211
Santa Cruz El Tompillo,Bolivia,SRZ,SLET,9144,-17.81159973,-63.17150116
Oruro,Bolivia,ORU,SLOR,8075,-17.96260071,-67.07620239
Cobija,Bolivia,CIJ,SLCO,6562,-11.04039955,-68.78299713
Ayacucho,Perú,AYP,SPHO,9186,-13.15480042,-74.20439911
El Yopal,Colombia,EYP,SKYP,8448,5.31911,-72.384
Trinidad,Bolivia,TDD,SLTR,7874,-14.81869984,-64.91799927
Piura,Perú,PIU,SPUR,8202,-5.205749989,-80.61640167
Riohacha,Colombia,RCH,SKRH,5413,11.5262,-72.926
Guarico,Venezuela,CLZ,SVCL,4790,8.924655914,-67.41709137
Jaén,Perú,JAE,SPJE,7874,-5.59248,-78.774002
Arauca,Colombia,AUC,SKUC,6890,7.06888,-70.7369
Cochabamba,Bolivia,CBB,SLCB,12460,-17.42110062,-66.17710114
Tarija,Bolivia,TJA,SLTJ,10007,-21.5557003,-64.70130157
Coro,Venezuela,CZE,SVCR,6761,11.4149437,-69.68090057
Arequipa,Perú,AQP,SPQU,9777,-16.34110069,-71.58309937
Cumana,Venezuela,CUM,SVCU,10171,10.45033264,-64.13047028
Paz De Ariporo,Colombia,PZA,SKPZ,4935,5.87615,-71.8866
La Paz / El Alto,Bolivia,LPB,SLLP,13123,-16.51329994,-68.19229889
Huánuco,Perú,HUU,SPNC,8202,-9.878809929,-76.20480347
Rioja,Perú,RIJ,SPJA,6168,-6.067860126,-77.16000366
Acarigua,Venezuela,AGV,SVAC,5990,9.553375244,-69.23786926
Santa Ana del Yacuma,Bolivia,SBL,SLSA,5013,-13.76220036,-65.43520355
Popayán,Colombia,PPN,SKPP,6266,2.4544,-76.6093
Puerto Ordaz-Ciudad Guayana,Venezuela,PZO,SVPR,6726,8.28853035,-62.76039886
San José Del Guaviare,Colombia,SJE,SKSJ,4897,2.57969,-72.6394
Zandery,Suriname,PBM,SMJP,11417,5.452829838,-55.18780136
Iquitos,Perú,IQT,SPQT,8202,-3.784739971,-73.30879974
Iberia,Perú,IBP,SPBR,4429,-11.41160011,-69.48870087
Santa Cruz Viru Viru,Bolivia,VVI,SLVR,11483,-17.6448,-63.135399
Ipiales,Colombia,IPI,SKIP,5774,0.861925,-77.6718
Jauja,Perú,JAU,SPJJ,9220,-11.78310013,-75.4733963
Tacna,Perú,TCQ,SPTN,8202,-18.05330086,-70.27580261
Tumbes,Perú,TBP,SPME,8202,-3.55253005,-80.38140106
Montevideo,Uruguay,MVD,SUMU,10499,-34.838402,-56.0308
Lima,Perú,LIM,SPIM,11506,-12.0219,-77.114305
Puerto Carreño,Colombia,PCR,SKPC,5907,6.18472,-67.4932
Cusco,Perú,CUZ,SPZO,11146,-13.53569984,-71.938797
Inglaterra,Venezuela,SFD,SVSR,6420,7.883319855,-67.44400024
Guiria,Venezuela,GUI,SVGI,6585,10.57407761,-62.31266785
Punta del Este,Uruguay,PDP,SULS,6998,-34.85509872,-55.09429932
Barcelona,Venezuela,BLA,SVBC,9842,10.111111,-64.692222
Tuluá,Colombia,ULQ,SKUL,3495,4.08836,-76.2351
Guanare,Venezuela,GUQ,SVGU,5905,9.02694416,-69.75514984
Durazno,Uruguay,DZO,SUDU,7477,-33.35889816,-56.49919891
San Cristobal,Venezuela,SCI,SVPM,3571,7.801320076,-72.20290375
La Fria,Venezuela,LFR,SVLF,6643,8.239167213,-72.27102661
San Felipe,Venezuela,SNF,SVSP,4921,10.2787,-68.755203
Santa Ana De Uairen,Venezuela,SNV,SVSE,5445,4.554999828,-61.15000153
Maturin,Venezuela,MUN,SVMT,6890,9.754529953,-63.1473999
Bolivar,Venezuela,EOR,SVED,4000,6.733333111,-61.58333206
Canaima,Venezuela,CAJ,SVCN,7070,6.231988907,-62.85443115
San Antonio,Venezuela,SVZ,SVSA,6135,7.840829849,-72.43969727
Caracas,Venezuela,CCS,SVMI,11483,10.601194,-66.991222
Santa Barbara,Venezuela,STB,SVSZ,8835,8.974550247,-71.94325256
El Tigre,Venezuela,SOM,SVST,6299,8.945146561,-64.1510849
Elorza,Venezuela,EOZ,SVEZ,3937,7.083333015,-69.53333282
Juanjuí,Perú,JJI,SPJI,6889,-7.169099808,-76.72859955
Mérida,Venezuela,MRD,SVMD,5348,8.582078,-71.161041
El Vigía,Venezuela,VIG,SVVG,10645,8.624139,-71.672668
Puerto Ayacucho,Venezuela,PYH,SVPA,8272,5.619989872,-67.60610199
Santo Domingo,Venezuela,STD,SVSO,9990,7.56538,-72.035103
Manizales,Colombia,MZL,SKMZ,4835,5.0296,-75.4647
Palmarito,Venezuela,PTM,SVPT,3775,7.566669941,-70.1832962
Paraguaná,Venezuela,LSP,SVJC,9186,11.78077507,-70.15149689
Guasdualito,Venezuela,GDO,SVGD,6792,7.233333111,-70.80000305
Pucallpa,Perú,PCL,SPCL,9186,-8.377940178,-74.57430267
Puerto Cabello,Venezuela,PBL,SVPC,6970,10.48050022,-68.07299805
Maracaibo,Venezuela,MAR,SVMC,9843,10.55820847,-71.7278595
Valera,Venezuela,VLV,SVVL,6791,9.340477943,-70.58406067
Lethem,Guyana,LTM,SYLT,5985,3.37276,-59.789398
Grand Case,Saint Martin,SFG,TFFG,3937,18.09989929,-63.04719925
Tumeremo,Venezuela,TMO,SVTM,9765,7.24938,-61.52893
Valencia,Venezuela,VLN,SVVA,9842,10.14973259,-67.92839813
Georgetown,Guyana,GEO,SYCJ,7448,6.498549938,-58.2541008
Tucupita,Venezuela,TUV,SVTC,5512,9.088994026,-62.09417343
Valle De La Pascua,Venezuela,VDP,SVVP,4921,9.222027779,-65.99358368
Grand Bourg,Guadeloupe,GBJ,TFFM,4068,15.86870003,-61.27000046
Araguaína,Brazil,AUX,SWGN,5919,-7.22787,-48.240501
Christiansted,U.S. Virgin Islands,STX,TISX,10004,17.70190048,-64.79859924
Bridgetown,Barbados,BGI,TBPB,11000,13.07460022,-59.49250031
Castries,Saint Lucia,SLU,TLPC,5735,14.0202,-60.992901
Osh,Kyrgyzstan,OSS,UAFO,8576,40.60900116,72.79329681
Ogle,Guyana,OGL,SYGO,4201,6.80628,-58.1059
Aktyubinsk,Kazakhstan,AKX,UATT,10160,50.2458,57.206699
Mirny,Russia,MJZ,UERR,9187,62.53469849,114.0390015
Dnipropetrovsk,Ukraine,DNK,UKDD,9320,48.35720062,35.1006012
Mayaguez,Puerto Rico,MAZ,TJMZ,4998,18.25569916,-67.14849854
Mariupol,Ukraine,MPW,UKCM,8431,47.0760994,37.44960022
Zhezkazgan,Kazakhstan,DZN,UAKD,8530,47.708302,67.733299
Pointe-à-Pitre,Guadeloupe,PTP,TFFR,11499,16.265301,-61.531799
Nakhchivan,Azerbaijan,NAJ,UBBN,10826,39.18880081,45.45840073
Luhansk,Ukraine,VSG,UKCW,9450,48.41740036,39.37409973
Shymkent,Kazakhstan,CIT,UAII,9186,42.36420059,69.47889709
Khabarovsk,Russia,KHV,UHHH,13124,48.52799988,135.1880035
Almaty,Kazakhstan,ALA,UAAA,14427,43.35210037,77.04049683
Uralsk,Kazakhstan,URA,UARR,7874,51.1507988,51.54309845
Hamilton,Bermuda,BDA,TXKF,9713,32.36399841,-64.67870331
Marigot,Dominica,DOM,TDPD,4777,15.547,-61.299999
Oranjestad,Aruba,AUA,TNCA,9000,12.5014,-70.015198
Bishkek,Kyrgyzstan,FRU,UAFM,13780,43.06129837,74.4776001
Petropavlosk,Kazakhstan,PPK,UACP,8190,54.77470016,69.18389893
Batumi,Georgia,BUS,UGSB,8202,41.61029816,41.59970093
Yakutsk,Russia,YKS,UEEE,11155,62.09329987,129.7709961
Gyumri,Armenia,LWN,UDSG,10564,40.75040054,43.85929871
Ivano-Frankivsk,Ukraine,IFO,UKLI,8226,48.88420105,24.68610001
Khmelnytskyi,Ukraine,HMJ,UKLH,7219,49.359699,26.933399
Saint Martin,Sint Maarten,SXM,TNCM,7708,18.04100037,-63.10889816
Fajardo,Puerto Rico,FAJ,TJFA,3600,18.30890083,-65.66190338
Ganja,Azerbaijan,KVD,UBBG,8217,40.73770142,46.31760025
Chukotka,Russia,PVS,UHMD,7190,64.37809753,-173.2429962
Kharkiv,Ukraine,HRK,UKHH,7285,49.92480087,36.29000092
Arecibo,Puerto Rico,ARE,TJAB,3975,18.45000076,-66.6753006
Kiev Zhuliany,Ukraine,IEV,UKKK,7579,50.40194,30.45194
Gustavia,Saint Barthélemy,SBH,TFFJ,2133,17.90439987,-62.84360123
Kostanay,Kazakhstan,KSN,UAUU,8150,53.20690155,63.5503006
Kutaisi,Georgia,KUT,UGKO,8202,42.17670059,42.48260117
Bequia,Saint Vincent and the Grenadines,BQU,TVSB,3609,12.98840046,-61.26200104
Sukhumi,Georgia,SUI,UGSS,12012,42.85820007,41.12810135
Zaporizhia,Ukraine,OZH,UKDE,8210,47.86700058,35.31570053
Willemstad,Curaçao,CUR,TNCC,11188,12.1889,-68.959801
Kiev Boryspil,Ukraine,KBP,UKBB,13123,50.34500122,30.8946991
Kryvyi Rih,Ukraine,KWG,UKDR,8202,48.04330063,33.20999908
Aktau,Kazakhstan,SCO,UATE,9630,43.8601,51.091999
Neryungri,Russia,NER,UELL,11811,56.91389847,124.9140015
Cherkasy,Ukraine,CKC,UKKE,8180,49.41559982,31.99530029
Aguadilla,Puerto Rico,BQN,TJBQ,11702,18.49489975,-67.12940216
Komsomolsk-on-Amur,Russia,KXK,UHKK,8202,50.4090004,136.9340057
Khonuu,Russia,MQJ,UEMA,5906,66.450861,143.261551
Yuzhno-Sakhalinsk,Russia,UUS,UHSS,11155,46.88869858,142.7180023
Olyokminsk,Russia,OLZ,UEMO,4265,60.397499,120.471001
Chita,Russia,HTA,UIAA,9430,52.026299,113.306
Tbilisi,Georgia,TBS,UGTB,9843,41.6692009,44.95470047
Basseterre,Saint Kitts and Nevis,SKB,TKPK,7602,17.31119919,-62.71870041
Gerald's Park,Montserrat,MNI,TRPG,1968,16.79140091,-62.19329834
Mustique Island,Saint Vincent and the Grenadines,MQS,TVSM,3255,12.88790035,-61.18019867
Vieux Fort,Saint Lucia,UVF,TLPL,9003,13.7332,-60.952599
San Juan Int,Puerto Rico,SJU,TJSJ,10002,18.43939972,-66.00180054
Yakutia,Russia,PYJ,UERP,10170,66.40039825,112.0299988
Saint George's,Grenada,GND,TGPY,9003,12.00419998,-61.78620148
Ust Kamenogorsk,Kazakhstan,UKK,UASK,8234,50.03659821,82.49420166
Road Town,British Virgin Islands,EIS,TUPJ,4642,18.44479942,-64.54299927
Astana,Kazakhstan,TSE,UACC,11484,51.02220154,71.46690369
The Valley,Anguilla,AXA,TQPF,5462,18.2048,-63.055099
Lviv,Ukraine,LWO,UKLL,10843,49.8125,23.95610046
Baku,Azerbaijan,GYD,UBBB,13123,40.46749878,50.04669952
Pavlodar,Kazakhstan,PWQ,UASP,8202,52.19499969,77.07389832
Kokshetau,Kazakhstan,KOV,UACK,8325,53.329102,69.594597
Chernivtsi,Ukraine,CWC,UKLN,7270,48.25930023,25.98080063
Canouan,Saint Vincent and the Grenadines,CIW,TVSC,5900,12.699,-61.3424
Yerevan,Armenia,EVN,UDYZ,12629,40.14730072,44.39590073
Kralendijk,Caribbean Netherlands,BON,TNCB,9449,12.13099957,-68.26850128
Tamchy,Kyrgyzstan,IKU,UAFL,6562,42.58792,76.713046
Vladivostok,Russia,VVO,UHWW,11483,43.39899826,132.147995
Bratsk,Russia,BTK,UIBB,10368,56.37060165,101.697998
Ponce,Puerto Rico,PSE,TJPS,6904,18.00830078,-66.56300354
Nikolayev,Ukraine,NLV,UKON,8438,47.05789948,31.9197998
Scarborough,Trinidad and Tobago,TAB,TTCP,9002,11.14970016,-60.8321991
Fort-de-France,Martinique,FDF,TFFF,10826,14.5909996,-61.00320053
Canefield,Dominica,DCF,TDCF,3130,15.33670044,-61.39220047
San Juan F.L. Ribas,Puerto Rico,SIG,TJIG,5317,18.45680046,-66.09809875
Charlotte Amalie,U.S. Virgin Islands,TIST,TIST,7000,18.33729935,-64.9733963
Atyrau,Kazakhstan,GUW,UATG,9842,47.12189865,51.82139969
Taraz,Kazakhstan,DMB,UADD,9514,42.85359955,71.3035965
Srednekolymsk,Russia,SEK,UESK,5906,67.4805,153.7364
Simferopol,Ukraine,SIP,UKFF,12142,45.05220032,33.97510147
Pevek,Russia,PWE,UHMP,8202,69.78330231,170.5970001
Blagoveschensk,Russia,BQS,UHBB,9256,50.42539978,127.4120026
Semey,Kazakhstan,PLX,UASS,10159,50.351295,80.234398
Odessa,Ukraine,ODS,UKOO,9183,46.42679977,30.67650032
Karaganda,Kazakhstan,KGF,UAKK,10831,49.67079926,73.33439636
Kingstown,Saint Vincent and the Grenadines,SVD,TVSA,9000,13.156695,-61.149945
Tiksi,Russia,IKS,UEST,9845,71.6977005,128.9029999
Balkhash,Kazakhstan,BXH,UAAH,8208,46.8932991,75.00499725
Kiev Gostomel,Ukraine,GML,UKKM,11483,50.60350037,30.19190025
St. John's,Antigua and Barbuda,ANU,TAPA,9003,17.1367,-61.792702
Uzhhorod,Ukraine,UDJ,UKLU,6686,48.63430023,22.26339912
Rivne,Ukraine,RWN,UKLR,8615,50.60710144,26.14159966
Magadan,Russia,GDX,UHMM,11326,59.9109993,150.7200012
Port of Spain,Trinidad and Tobago,POS,TTPP,10500,10.59539986,-61.33720016
Irkutsk,Russia,IKT,UIII,11696,52.26800156,104.3889999
Charlestown,Saint Kitts and Nevis,NEV,TKPN,3996,17.20569992,-62.58990097
Murmansk,Russia,MMK,ULMM,8202,68.78170013,32.75080109
Anadyr,Russia,DYR,UHMA,11483,64.734902,177.740997
Archangelsk,Russia,ARH,ULAA,8202,64.60030365,40.71670151
Petropavlovsk-Kamchatsky,Russia,PKC,UHPP,11155,53.16790009,158.4539948
St. Petersburg,Russia,LED,ULLI,12402,59.8003006,30.26250076
Gomel,Belarus,GME,UMGG,8432,52.52700043,31.01670074
Brest,Belarus,BQT,UMBB,8596,52.108299,23.8981
Pskov,Russia,PKV,ULOO,6562,57.78390121,28.39559937
Petrozavodsk,Russia,PES,ULPB,8202,61.8852005,34.15470123
Ulan Ude,Russia,UUD,UIUU,9780,51.80780029,107.4380035
Sint Eustatius,Caribbean Netherlands,EUX,TNCE,4265,17.49650002,-62.97940063
Norilsk,Russia,NSK,UOOO,11290,69.31109619,87.3321991
Hrodna,Belarus,GNA,UMMG,8399,53.60200119,24.05380058
Achinsk,Russia,ACS,UNKS,8038,56.2682991,90.57080078
Tomsk,Russia,TOF,UNTT,8202,56.38029861,85.20829773
Novosibirsk,Russia,OVB,UNNT,11818,55.01259995,82.65070343
Abakan,Russia,ABA,UNAA,10663,53.74000168,91.38500214
Mogilev,Belarus,MVQ,UMOO,8422,53.95489883,30.0951004
Minsk,Belarus,MSQ,UMMS,11946,53.88249969,28.03070068
Barnaul,Russia,BAX,UNBB,9350,53.36380005,83.53849792
Vitebsk,Belarus,VTB,UMII,8550,55.12649918,30.34959984
Kaliningrad,Russia,KGD,UMKK,8202,54.88999939,20.59259987
Bor,Russia,TGP,UNIP,5597,61.589699,89.994003
Khatanga,Russia,HTG,UOHH,8872,71.97810364,102.4909973
Kemerovo,Russia,KEJ,UNEE,10499,55.27009964,86.10720062
Krasnoyarsk,Russia,KJA,UNKL,12139,56.172901,92.493301
Mineralnyye Vody,Russia,MRV,URMM,12795,44.22510147,43.08190155
Volgograd,Russia,VOG,URWW,10735,48.78250122,44.34550095
Magnitogorsk,Russia,MQF,USCM,10663,53.39310074,58.75569916
Omsk,Russia,OMS,UNOO,9435,54.96699905,73.3105011
Rostov-on-Don,Russia,ROV,URRP,11811,47.493888,39.924722
Ulyanovsk Baratayevka,Russia,ULV,UWLL,12533,54.2682991,48.22669983
Krasnodar,Russia,KRR,URKK,9835,45.03469849,39.17050171
Termez,Uzbekistan,TMJ,UTST,9843,37.2867012,67.30999756
Sochi,Russia,AER,URSS,9482,43.449902,39.9566
Khanty-Mansiysk,Russia,HMA,USHH,9180,61.0284996,69.08609772
Taganrog,Russia,TGK,URRT,9052,47.1983333,38.8491667
Nizhny Novgorod,Russia,GOJ,UWGG,9203,56.23009872,43.7840004
Surgut,Russia,SGC,USRR,9154,61.34370041,73.40180206
Nanded,India,NDC,VAND,7546,19.18330002,77.3167038
Moscow Zhukovsky,Russia,ZIA,UUBW,15092,55.553299,38.150002
Daman,India,NMB,VADN,5909,20.43440056,72.84320068
Kolhapur,India,KLH,VAKP,4495,16.66469955,74.28939819
Tyumen,Russia,TJM,USTR,9852,57.1896019,65.32430267
Surat,India,STV,VASU,7382,21.1140995,72.7417984
Bilaspur,India,PAB,VABI,5035,21.9884,82.111
Ulyanovsk East,Russia,ULY,UWLW,16404,54.40100098,48.80270004
Bhavnagar,India,BHU,VABV,6300,21.75219917,72.18520355
Pune,India,PNQ,VAPO,8329,18.58209991,73.91970062
Belgorod,Russia,EGO,UUOB,7930,50.64379883,36.59009933
Moscow Sheremetyevo,Russia,SVO,UUEE,12139,55.972599,37.4146
Gelendzhik,Russia,GDZ,URKG,10171,44.58209263,38.01248074
Colombo Int,Sri Lanka,CMB,VCBI,10991,7.180759907,79.88410187
Elista,Russia,ESL,URWI,7555,46.37390137,44.33089828
Ashgabat,Turkmenistan,ASB,UTAA,12467,37.986801,58.361
Jabalpur,India,JLR,VAJB,6522,23.17779922,80.05200195
Rajkot,India,RAJ,VARK,6040,22.30920029,70.77950287
Ufa,Russia,UFA,UWUU,12339,54.55749893,55.87440109
Batticaloa,Sri Lanka,BTC,VCCB,3592,7.70576,81.678802
Nalchik,Russia,NAL,URMN,7218,43.51290131,43.63660049
Krasnovodsk,Turkmenistan,KRW,UTAK,8202,40.063301,53.007198
Keshod,India,IXK,VAKS,4500,21.31710052,70.270401
Stavropol,Russia,STW,URMT,8631,45.10919952,42.1128006
Jaffna,Sri Lanka,JAF,VCCJ,7500,9.792329788,80.07009888
Khudzhand,Tajikistan,LBD,UTDL,10450,40.2154007,69.69470215
Makhachkala,Russia,MCX,URML,8688,42.81679916,47.65230179
Orenburg,Russia,REN,UWOO,8212,51.79579926,55.45669937
Tashkent,Uzbekistan,TAS,UTTT,13123,41.25790024,69.28119659
Orsk,Russia,OSW,UWOR,9550,51.07249832,58.59560013
Mary,Turkmenistan,MYP,UTAM,9107,37.6194,61.896702
Nizhnevartovsk,Russia,NJC,USNN,10499,60.94929886,76.4835968
Ahmedabad,India,AMD,VAAH,11447,23.07719994,72.63469696
Bhuj,India,BHJ,VABJ,8205,23.28779984,69.67019653
Solapur,India,SSE,VASL,6591,17.62800026,75.93479919
Voronezh,Russia,VOZ,UUOO,7546,51.81420135,39.229599
Porbandar,India,PBD,VAPR,4500,21.64870071,69.65720367
Kazan,Russia,KZN,UWKD,12218,55.60620117,49.27870178
Khajuraho,India,HJR,VAKJ,7460,24.81719971,79.91860199
Akola,India,AKD,VAAK,4600,20.698999,77.058601
Bugulma,Russia,UUA,UWKB,6561,54.63999939,52.80170059
Astrakhan,Russia,ASF,URWA,8202,46.28329849,48.00630188
Hubli,India,HBX,VAHB,5479,15.36170006,75.0848999
Anapa,Russia,AAQ,URKA,8202,45.0021019,37.34730148
Battambang,Cambodia,BBM,VDBG,5250,13.09560013,103.223999
Kandla,India,IXY,VAKE,4997,23.1127,70.100304
Syktyvkar,Russia,SCW,UUYY,8203,61.64699936,50.8451004
Stung Treng,Cambodia,TNX,VDST,4248,13.53190041,106.0149994
Bhopal,India,BHO,VABP,6700,23.28750038,77.33740234
Nizhnekamsk,Russia,NBC,UWKE,8209,55.56470108,52.09249878
Vadodara,India,BDQ,VABO,8100,22.336201,73.226303
Jamnagar,India,JGA,VAJM,8242,22.46549988,70.01260376
Urgench,Uzbekistan,UGC,UTNU,11065,41.58430099,60.64170074
Kogalym,Russia,KGP,USRK,8225,62.19039917,74.53379822
Nagpur,India,NAG,VANP,10500,21.09219933,79.04720306
Cheboksary,Russia,CSY,UWKS,8241,56.09030151,47.34730148
Sabetta,Russia,SBT,USDA,8858,71.219167,72.052222
Aurangabad,India,IXU,VAAU,7713,19.86269951,75.39810181
Kampong Chhnang,Cambodia,KZC,VDKH,7874,12.25520039,104.564003
